name,building,Building_Sq_Ft,county,latitude,longitude
Best Buy,retail,30432.85049019549,"Dallas County, Texas",32.83855224806243,-97.00533266
,retail,69918.71170303164,"Dallas County, Texas",32.853936577733634,-96.99362225
,retail,21329.37300003671,"Dallas County, Texas",32.85463269,-96.99290457
,retail,36362.910767965695,"Dallas County, Texas",32.855829994861374,-96.99401015
,retail,24763.95716439056,"Dallas County, Texas",32.84603658583648,-96.99125959
,retail,21801.608611481894,"Dallas County, Texas",32.84657310926287,-96.99128202
,retail,25098.81251296497,"Dallas County, Texas",32.845405450457044,-96.99129903
,retail,40141.257277565644,"Dallas County, Texas",32.83866351166575,-96.97855956
,retail,79167.70619041742,"Dallas County, Texas",32.83864090380082,-96.97746589
Target,retail,101406.2406,"Dallas County, Texas",32.83967227475797,-96.990593
,retail,22277.564585703996,"Dallas County, Texas",32.85623477981888,-96.99070375
,retail,36985.21587,"Dallas County, Texas",32.83482394,-96.9975388
,retail,32240.59739004409,"Dallas County, Texas",32.83539945000001,-96.9974611
,commercial,27980.041192707708,"Dallas County, Texas",32.852110317757024,-96.95818091
,commercial,26844.76608234604,"Dallas County, Texas",32.852626822924655,-96.95817797
,office,32310.348673165146,"Dallas County, Texas",32.89768635170819,-96.97219329
,office,59371.67995407152,"Dallas County, Texas",32.89784358269105,-96.97342562
,office,40314.82587054433,"Dallas County, Texas",32.89990975000001,-96.9766043
,industrial,120337.71005970355,"Dallas County, Texas",32.81574916961662,-96.93967066
,industrial,229550.1669085242,"Dallas County, Texas",32.815155087224625,-96.93687624
,industrial,148065.0747,"Dallas County, Texas",32.81700890256247,-96.93624447
,retail,23672.356390846653,"Dallas County, Texas",32.830905005725384,-96.98057471
,retail,29473.739103535416,"Dallas County, Texas",32.83019869893907,-96.97760352
,retail,108428.42972461354,"Dallas County, Texas",32.83013793057368,-96.98454498
,retail,87552.88788,"Dallas County, Texas",32.829438140844836,-96.98295404
,retail,20373.565184531188,"Dallas County, Texas",32.83066379722936,-96.98012728
Savers Cost Plus,retail,93300.55098663546,"Dallas County, Texas",32.81876011979231,-96.94786877
,warehouse,28235.840923340933,"Dallas County, Texas",32.81998754573158,-96.94846272
,retail,39442.03385937375,"Dallas County, Texas",32.83542638013398,-96.9757041
,office,36742.854339288875,"Dallas County, Texas",32.835711276444876,-96.96206377
,industrial,37115.60942946614,"Dallas County, Texas",32.74958349821639,-96.99656261
,industrial,23196.965026271686,"Dallas County, Texas",32.749772733973394,-96.99562526
600 E Las Colinas,office,30102.74418771139,"Dallas County, Texas",32.86079158040307,-96.93030994
,retail,25875.762759427435,"Dallas County, Texas",32.82315797226212,-96.96900946
,retail,24518.576601975386,"Dallas County, Texas",32.824635553410936,-96.96891988
Planet Fitness,retail,35582.77171711803,"Dallas County, Texas",32.822964000000006,-96.9682412
,retail,30633.672759690602,"Dallas County, Texas",32.82391668389625,-96.96894855
Brasscraft,industrial,166709.54841677254,"Dallas County, Texas",32.58637987578282,-96.75416296
,warehouse,28983.264438508326,"Dallas County, Texas",32.81465204999999,-96.9924305
,industrial,25080.491964257788,"Dallas County, Texas",32.91277074999999,-96.66479715
,industrial,113933.35243590099,"Dallas County, Texas",32.91367351,-96.66300267
,industrial,36177.53943,"Dallas County, Texas",32.912937250000006,-96.66288065
,industrial,39675.678104084865,"Dallas County, Texas",32.91159926873699,-96.6638854
,industrial,214673.7091652714,"Dallas County, Texas",32.91010761268991,-96.66409516
Thrift Town,retail,32126.64812856306,"Dallas County, Texas",32.93278643755038,-96.69825446
,retail,27195.96967,"Dallas County, Texas",32.93312716055403,-96.70195736
,retail,54632.90325,"Dallas County, Texas",32.93337013225443,-96.7010015
,retail,91607.40044498784,"Dallas County, Texas",32.91850099415491,-96.68455665
,retail,43627.899828424546,"Dallas County, Texas",32.97391133891914,-96.99306226
,retail,25621.380985161668,"Dallas County, Texas",32.96901355536239,-96.97566184
,retail,21076.43083071094,"Dallas County, Texas",32.60613710677003,-96.84024398
,retail,52282.562480970264,"Dallas County, Texas",32.60521530195947,-96.84217503
,retail,53547.49494,"Dallas County, Texas",32.60610996261453,-96.84227323
,retail,42045.519528339515,"Dallas County, Texas",32.60667431552709,-96.84145962
,retail,20583.520547404132,"Dallas County, Texas",32.60558080399786,-96.82562956
Planet Fitness,retail,34855.32908851898,"Dallas County, Texas",32.605075083112375,-96.82554769
Ross,retail,36335.570283070134,"Dallas County, Texas",32.608062801568266,-96.82398046
,retail,69990.37202559724,"Dallas County, Texas",32.60711758789653,-96.82551618
,retail,43252.93235451103,"Dallas County, Texas",32.81143496876056,-96.62148385
,retail,89243.37880544714,"Dallas County, Texas",32.81340370781772,-96.61934634
,retail,26107.220698337824,"Dallas County, Texas",32.813313003621886,-96.61814953
,retail,20634.26057565562,"Dallas County, Texas",32.812699397812644,-96.6180969
,retail,53974.57296235233,"Dallas County, Texas",32.81194104740738,-96.61751858
Retro Fitness,commercial,39071.22193,"Dallas County, Texas",32.799427524325814,-96.60989983
,retail,26532.608821695467,"Dallas County, Texas",32.81152867694647,-96.60907078
,retail,25908.21568924192,"Dallas County, Texas",32.80990655628494,-96.609144
,retail,35467.96905339195,"Dallas County, Texas",32.81069098422206,-96.60900168
,retail,59600.37253049179,"Dallas County, Texas",32.80992623458984,-96.6102163
,retail,25835.88817030393,"Dallas County, Texas",32.81089585544251,-96.61044842
Calloway's Nursery,retail,22467.70567463861,"Dallas County, Texas",32.82248747611671,-96.61974336
,retail,27994.708926171686,"Dallas County, Texas",32.65236606588632,-96.92660949
,retail,42414.80516226082,"Dallas County, Texas",32.89691157491192,-96.63036207
,retail,41412.004751046334,"Dallas County, Texas",32.89845350000002,-96.62994925
Kroger,retail,53375.68281275378,"Dallas County, Texas",32.70818652656545,-97.00111554
,retail,28288.525254739692,"Dallas County, Texas",32.70823487293859,-97.00026022
,retail,68792.96927860795,"Dallas County, Texas",32.708143046031196,-96.9928044
,retail,81898.75889265457,"Dallas County, Texas",32.70663433939186,-96.99259655
,industrial,66246.08278479899,"Dallas County, Texas",32.721167237638376,-97.03531536
,industrial,158230.3385410203,"Dallas County, Texas",32.72261971,-97.03490908
,industrial,474865.28182067286,"Dallas County, Texas",32.72176938614954,-97.03232811
,industrial,203028.01410857588,"Dallas County, Texas",32.73705480000001,-97.02109995
,industrial,184093.77202722477,"Dallas County, Texas",32.73294909999999,-97.02232765
,industrial,327256.2989821652,"Dallas County, Texas",32.731905988103684,-97.0211127
,industrial,191221.86608433584,"Dallas County, Texas",32.73938505214003,-97.02117128
,industrial,201987.7623012553,"Dallas County, Texas",32.73916006547921,-97.0222254
,industrial,201738.55752134745,"Dallas County, Texas",32.736352132580315,-97.02219294
,industrial,172242.5595388557,"Dallas County, Texas",32.734752071234176,-97.02107813
,retail,54205.64125,"Dallas County, Texas",32.79944006121301,-96.97586037
,retail,58410.01483593199,"Dallas County, Texas",32.87967082739265,-96.63279192
,retail,77095.53393948944,"Dallas County, Texas",32.88066430342137,-96.63196435
,industrial,53684.37389792594,"Dallas County, Texas",32.8324268,-96.912663
,industrial,53746.12399555175,"Dallas County, Texas",32.832933249999996,-96.9126615
,industrial,41066.228711535274,"Dallas County, Texas",32.833844250000006,-96.912604
,industrial,41269.700158356354,"Dallas County, Texas",32.83332525,-96.9126
,industrial,40868.964335095065,"Dallas County, Texas",32.83462525,-96.9133373
,industrial,22402.777670627263,"Dallas County, Texas",32.834702,-96.91238515
,industrial,21023.148534122076,"Dallas County, Texas",32.83505075000001,-96.9123851
,warehouse,107401.06490369666,"Dallas County, Texas",32.839021,-96.8969825
,industrial,284683.9647,"Dallas County, Texas",32.81914863766266,-96.91501211
,warehouse,95480.84549,"Dallas County, Texas",32.83096225000001,-96.897224
,industrial,27519.060465051585,"Dallas County, Texas",32.88034572131877,-96.62109323
,industrial,40481.149486129994,"Dallas County, Texas",32.88090605924723,-96.62162295
,retail,40776.96823733462,"Dallas County, Texas",32.87516089506141,-96.61517779
,retail,35681.72399236447,"Dallas County, Texas",32.873817518805446,-96.6142929
,retail,57569.87688,"Dallas County, Texas",32.875701791120655,-96.616252
,office,37486.324202483316,"Dallas County, Texas",32.87770399409728,-96.61899664
,retail,20560.690542154574,"Dallas County, Texas",32.850045999355395,-96.59847671
,industrial,22411.39258,"Dallas County, Texas",32.79847875872439,-96.924162
,industrial,25052.264841241926,"Dallas County, Texas",32.79597251272422,-96.92491265
,industrial,75731.59084076571,"Dallas County, Texas",32.794647169814056,-96.92397785
,industrial,49092.88491700496,"Dallas County, Texas",32.79716702241632,-96.92388968
,industrial,22955.336772471826,"Dallas County, Texas",32.95211928,-96.67743459
,industrial,22955.786888283194,"Dallas County, Texas",32.95291266481094,-96.67743432
,industrial,41563.05908763301,"Dallas County, Texas",32.95391714725106,-96.67885748
,industrial,41441.923784377184,"Dallas County, Texas",32.952005192108544,-96.67982576
,industrial,68880.25442,"Dallas County, Texas",32.95286335,-96.6798263
,retail,32420.849114442583,"Dallas County, Texas",32.95964266247337,-96.68184295
,warehouse,20508.182743488236,"Dallas County, Texas",32.906899550000006,-96.55118545
,retail,60273.77925216622,"Dallas County, Texas",32.90649395567257,-96.56732279
Walmart Neighborhood Market,retail,42662.693732269836,"Dallas County, Texas",32.76928292607123,-96.62845359
NAPA Distribution Center,warehouse,112921.04623943585,"Dallas County, Texas",32.76944898010823,-96.64578209
,industrial,255494.1882718867,"Dallas County, Texas",32.79374945,-96.66603895
,industrial,147716.4894411597,"Dallas County, Texas",32.79393349999998,-96.6674622
,industrial,151024.03391059313,"Dallas County, Texas",32.79570624738514,-96.66624556
,retail,28510.619535821308,"Dallas County, Texas",32.78319118837497,-96.62784185
,warehouse,30139.178647503904,"Dallas County, Texas",32.8796216,-96.62427485
,office,69985.82391807847,"Dallas County, Texas",32.914344950376254,-96.99755398
,office,78343.63154673507,"Dallas County, Texas",32.91472112020044,-96.9947006
,retail,29011.724134236585,"Dallas County, Texas",32.91225012377373,-96.96215334
,retail,50841.949720857505,"Dallas County, Texas",32.91157314802935,-96.96203094
,retail,125192.72455392352,"Dallas County, Texas",32.90883403,-96.9610787
,retail,32561.046242653552,"Dallas County, Texas",32.91275791471619,-96.96229534
Target,retail,123511.2672833806,"Dallas County, Texas",32.91350843181058,-96.9624876
,retail,41233.98233414282,"Dallas County, Texas",32.91249614104797,-96.95635432
,retail,29885.452093907516,"Dallas County, Texas",32.90782846099658,-96.96062286
,office,23619.38832252805,"Dallas County, Texas",32.91728650000001,-96.98905735
,commercial,102440.20483091241,"Dallas County, Texas",32.91802762865856,-96.98390012
,office,57657.76769859134,"Dallas County, Texas",32.91193597793109,-96.98860245
,office,29827.384812109427,"Dallas County, Texas",32.91463322160962,-96.99149331
,office,38327.55909116488,"Dallas County, Texas",32.91428296640221,-96.99064547
,office,93695.46739,"Dallas County, Texas",32.91511807397041,-96.98879611
,warehouse,201016.69043606913,"Dallas County, Texas",32.66102546867005,-96.7325371
,commercial,47942.09980173382,"Dallas County, Texas",32.77671350375081,-96.6208683
,retail,20381.033881998424,"Dallas County, Texas",32.77238149668777,-96.60045401
,retail,28249.002135031995,"Dallas County, Texas",32.77629001353548,-96.60016295
,retail,20777.600445171385,"Dallas County, Texas",32.734712237661284,-96.63355549
,retail,66403.17572248713,"Dallas County, Texas",32.71896493,-96.87843813
,retail,32655.284525037958,"Dallas County, Texas",32.60344034678546,-96.76718902
,retail,33867.28228097819,"Dallas County, Texas",32.603591886644686,-96.82135092
,retail,38287.97242507978,"Dallas County, Texas",32.603525892764004,-96.83041097
,retail,38041.10789027705,"Dallas County, Texas",32.60106904562738,-96.85610734
,retail,30911.107446821825,"Dallas County, Texas",32.5925088,-96.8231975
,retail,24026.78834,"Dallas County, Texas",32.66074518038228,-96.90355548
,retail,26755.24423897856,"Dallas County, Texas",32.91026826511431,-96.55796705
,retail,30975.19684346953,"Dallas County, Texas",32.90836351602616,-96.56487071
,retail,20394.772687158413,"Dallas County, Texas",32.90811418433935,-96.56646624
,retail,52362.533565909536,"Dallas County, Texas",32.90859066423178,-96.56653473
,office,92744.29747468127,"Dallas County, Texas",32.92929236311866,-97.00824
,office,47851.69907929779,"Dallas County, Texas",32.931105037338526,-97.01313071
,office,28142.041345267957,"Dallas County, Texas",32.92673457281698,-97.01624504
,office,24867.194710684293,"Dallas County, Texas",32.92432551600595,-97.01840639
,office,40171.236222249914,"Dallas County, Texas",32.930411372589205,-97.01140278
,office,32386.644513578303,"Dallas County, Texas",32.922874207801016,-97.0023359
,office,29272.971173051574,"Dallas County, Texas",32.91509267138733,-96.99286969
,office,54209.271436255716,"Dallas County, Texas",32.91580874,-96.99586625
,commercial,33361.18169414341,"Dallas County, Texas",32.91298568432861,-96.98815817
,office,43937.599645473856,"Dallas County, Texas",32.91485750080929,-96.98678697
,office,42612.18405147771,"Dallas County, Texas",32.91568747334135,-96.98798952
,retail,30665.765889137758,"Dallas County, Texas",32.97060299152267,-96.99443965
,industrial,204403.48780949228,"Dallas County, Texas",32.983062640251354,-97.02655985
Maxxis,warehouse,184374.8664109467,"Dallas County, Texas",32.98352074,-97.01960599
,warehouse,493786.0575638644,"Dallas County, Texas",32.986248010337434,-97.02220022
,industrial,252670.6807781086,"Dallas County, Texas",32.98372176406648,-97.02363382
,warehouse,442988.1398762388,"Dallas County, Texas",32.98152805321544,-97.02551307
,industrial,543114.1366257616,"Dallas County, Texas",32.980017059891985,-97.02413306
,industrial,141688.66336498802,"Dallas County, Texas",32.98556486,-97.02556908
,industrial,506363.2983859206,"Dallas County, Texas",32.98792859313155,-97.02393558
,warehouse,291237.6991566583,"Dallas County, Texas",32.984862298931965,-97.02090225
Subaru of America Warehouse,warehouse,302442.3675389991,"Dallas County, Texas",32.97950695591468,-97.01424467
,warehouse,414221.7585178561,"Dallas County, Texas",32.97703644640207,-97.01351563
,industrial,119773.21346176851,"Dallas County, Texas",32.97389115155095,-97.01850997
Walmart Supercenter,retail,232767.65485982297,"Dallas County, Texas",32.673447829356064,-97.03621117
,retail,31977.281052748178,"Dallas County, Texas",32.59246821660933,-96.93491921
,retail,33682.59970162346,"Dallas County, Texas",32.59258723229584,-96.93942662
,retail,51181.48940793896,"Dallas County, Texas",32.591831775807535,-96.93877964
,retail,37131.69374171707,"Dallas County, Texas",32.59059803025459,-96.93781617
,retail,56397.12245921711,"Dallas County, Texas",32.588264426483825,-96.94398313
,retail,57284.76158995794,"Dallas County, Texas",32.58829850992906,-96.94527409
,retail,20241.410491581926,"Dallas County, Texas",32.588269426732495,-96.94317716
,retail,24381.83048039864,"Dallas County, Texas",32.59079219527905,-96.94172655
,industrial,38271.500448718216,"Dallas County, Texas",32.63179838129603,-96.94685444
,retail,25900.05434072035,"Dallas County, Texas",32.936524443142424,-96.98345133
,warehouse,21608.659303768305,"Dallas County, Texas",32.576596250000016,-96.85731635
,retail,42398.545346655956,"Dallas County, Texas",32.59142211937832,-96.87805084
,retail,65060.96709468803,"Dallas County, Texas",32.58843459465721,-96.89215434
,retail,60881.096862961196,"Dallas County, Texas",32.64903354558763,-96.88672182
,retail,41952.18911946921,"Dallas County, Texas",32.64591774994968,-96.88986158
,retail,71675.28381,"Dallas County, Texas",32.87569300193449,-96.62074648
,retail,103763.03944528411,"Dallas County, Texas",32.87672879544871,-96.62197321
Sprouts Farmers Market,retail,29875.431017665524,"Dallas County, Texas",32.908347538461705,-96.85371674
,retail,67040.58721669557,"Dallas County, Texas",32.90835756472705,-96.85491463
,industrial,955558.1475199573,"Dallas County, Texas",32.631907192414026,-96.82719073
,retail,22338.145388687837,"Dallas County, Texas",32.81684302090875,-96.59661722
Walmart Neighborhood Market,retail,53391.71395858654,"Dallas County, Texas",32.81312301033937,-96.60991933
,retail,23567.114187042964,"Dallas County, Texas",32.67324376615066,-97.00814429
,retail,24356.59740241446,"Dallas County, Texas",32.67180871263546,-97.00777236
,warehouse,48127.34097016252,"Dallas County, Texas",32.960444579423786,-96.66377922
,retail,37785.73392636657,"Dallas County, Texas",32.97392910791835,-96.68136564
,retail,64571.69996030866,"Dallas County, Texas",32.962463949573866,-96.68159087
,warehouse,48914.909187771314,"Dallas County, Texas",32.83085859853586,-96.5964721
,retail,20309.810845285403,"Dallas County, Texas",32.75897425000001,-96.561137
,commercial,67837.11622083832,"Dallas County, Texas",32.64658208360519,-96.92415076
,retail,20959.851196037536,"Dallas County, Texas",32.763762312595745,-96.58426922
,retail,37869.74777540077,"Dallas County, Texas",32.621667774256224,-96.85815966
,retail,36323.435950042825,"Dallas County, Texas",32.630631708881005,-96.85816436
,industrial,375185.6549794801,"Dallas County, Texas",32.63133154679988,-96.85227089
,industrial,239172.75331416185,"Dallas County, Texas",32.62972331578084,-96.85226818
,industrial,422779.0837134699,"Dallas County, Texas",32.631575931946415,-96.84925884
,industrial,775373.5805032162,"Dallas County, Texas",32.62272570000001,-96.70970235
,industrial,601363.5555243882,"Dallas County, Texas",32.639071705480355,-96.82036125
,retail,43911.10086,"Dallas County, Texas",32.977502776288496,-96.77043641
Broadmoor Plaza,commercial,90664.66157527907,"Dallas County, Texas",32.77173797044858,-96.59760295
,commercial,32645.803728754076,"Dallas County, Texas",32.78259609455991,-96.60046695
,industrial,130389.20414579753,"Dallas County, Texas",32.804271860696964,-97.03451143
,retail,24466.134493531354,"Dallas County, Texas",32.804620218484445,-96.68063659
,retail,38762.024614319234,"Dallas County, Texas",32.806239783089275,-96.68061513
,retail,24714.716572705573,"Dallas County, Texas",32.795711808236995,-96.68643496
Walmart Neighborhood Market,retail,42791.253721664674,"Dallas County, Texas",32.75994356336734,-96.6844751
,retail,23328.04235589834,"Dallas County, Texas",32.74802451224229,-96.65013475
,commercial,21695.875100744284,"Dallas County, Texas",32.73533392358493,-96.64931658
El Rio Grande,retail,47009.766190931885,"Dallas County, Texas",32.735815376656994,-96.64580397
,retail,23680.371986279126,"Dallas County, Texas",32.73592289408243,-96.64712871
,retail,41307.60127453216,"Dallas County, Texas",32.77996846923238,-96.85738696
,retail,21892.953976303834,"Dallas County, Texas",32.692129270550595,-96.85516327
,retail,20092.634025276817,"Dallas County, Texas",32.71922265934863,-96.85628927
El Rancho,retail,34862.49269738772,"Dallas County, Texas",32.73549920081518,-96.89287017
,retail,22115.837910568458,"Dallas County, Texas",32.73635381,-96.89222648
24 Hour Fitness,retail,52377.338800078636,"Dallas County, Texas",32.899306547276815,-96.76679222
Walmart Supercenter,retail,250237.56290573484,"Dallas County, Texas",32.788793094886884,-96.5991347
,warehouse,36785.70177406992,"Dallas County, Texas",32.79164307709579,-96.60987179
,warehouse,20521.246500619916,"Dallas County, Texas",32.72901186140962,-96.60362014
SalePlace,retail,23275.113195587954,"Dallas County, Texas",32.72031257801482,-96.6149756
,retail,23203.825365417542,"Dallas County, Texas",32.72123091,-96.61481618
,office,37359.05474,"Dallas County, Texas",32.92471781082509,-96.81669853
,office,47917.971572124996,"Dallas County, Texas",32.92314593818228,-96.81758025
,office,42973.16193880033,"Dallas County, Texas",32.922380033480586,-96.81770376
,retail,54023.606688828135,"Dallas County, Texas",32.94385291890406,-96.69213605
,retail,64014.63937492296,"Dallas County, Texas",32.944651072347085,-96.70177926
,retail,21817.60935282437,"Dallas County, Texas",32.7364378,-96.68351755
Mesquite Independent School Disctrict Warehouse,warehouse,66013.33268033432,"Dallas County, Texas",32.793547081157534,-96.59821146
Mardel Christian & Education,retail,30794.99023,"Dallas County, Texas",32.79697996059611,-96.61016014
Dollar General,retail,23413.886239313855,"Dallas County, Texas",32.91036833949323,-96.74727401
,office,22245.854651140577,"Dallas County, Texas",32.80654611831311,-96.79991051
One Energy Square,office,21726.606499896232,"Dallas County, Texas",32.847030024864026,-96.77059113
,retail,43251.238959072936,"Dallas County, Texas",32.95187564066686,-96.65504274
Michaels,retail,24560.19849420663,"Dallas County, Texas",32.966308760963734,-96.64588195
,retail,23547.935364578483,"Dallas County, Texas",32.96689567483486,-96.64559371
,retail,35373.01907,"Dallas County, Texas",32.94562111124734,-96.64532779
Walmart Neighborhood Market,retail,42497.65231237178,"Dallas County, Texas",32.83596461171848,-96.67636898
Daltile,warehouse,633041.8116746858,"Dallas County, Texas",32.78120114703819,-96.57740629
,commercial,36640.65010478181,"Dallas County, Texas",32.60709173742619,-96.92694772
,warehouse,22747.138577684622,"Dallas County, Texas",32.59175334999999,-96.92932885
,warehouse,27557.118712358257,"Dallas County, Texas",32.59095810000001,-96.9293299
,retail,32213.798309187703,"Dallas County, Texas",32.98430227,-96.68151091
,retail,21806.31164776887,"Dallas County, Texas",32.90872243306321,-96.57898852
Walmart Supercenter,retail,213743.34036717625,"Dallas County, Texas",32.91075998923221,-96.57784554
,retail,22102.62018107503,"Dallas County, Texas",32.91641625,-96.52188795
,retail,24692.246075364685,"Dallas County, Texas",32.91842896,-96.51876954
,retail,29505.57174425979,"Dallas County, Texas",32.91761273295532,-96.52045267
,retail,63770.60057778604,"Dallas County, Texas",32.91818352438807,-96.51969124
,retail,43841.92062162692,"Dallas County, Texas",32.857409763781696,-96.75333857
,retail,53790.25271514499,"Dallas County, Texas",32.85637332628018,-96.75146689
,retail,55627.57842,"Dallas County, Texas",32.85935517500423,-96.75077704
,retail,20635.38869530369,"Dallas County, Texas",32.85791499282631,-96.74919584
,retail,41361.028968530656,"Dallas County, Texas",32.858315038414325,-96.74961447
,office,57088.43389666477,"Dallas County, Texas",32.94315393825855,-96.82356617
,office,56962.82124796921,"Dallas County, Texas",32.934656927066094,-96.98244614
,office,57647.18114107998,"Dallas County, Texas",32.93544472274479,-96.98392147
,industrial,257267.43513578788,"Dallas County, Texas",32.84068499999999,-97.02882615
,industrial,293862.95218740037,"Dallas County, Texas",32.843624,-97.02079725
,industrial,308347.0830703645,"Dallas County, Texas",32.8406767,-97.0234762
,industrial,364351.9440669244,"Dallas County, Texas",32.840629713039384,-97.02621732
,industrial,266103.2682962402,"Dallas County, Texas",32.83841672102574,-97.02777846
,industrial,197700.70891699937,"Dallas County, Texas",32.838415145994084,-97.02433561
,industrial,158394.5324,"Dallas County, Texas",32.821233600000014,-97.03274935
,industrial,175767.1856827781,"Dallas County, Texas",32.820874249999996,-97.0284801
,industrial,102985.24382289838,"Dallas County, Texas",32.821858549999995,-97.02602015
,retail,38271.007183139016,"Dallas County, Texas",32.73224906101759,-96.61702546
Walmart Supercenter,retail,215295.50728245007,"Dallas County, Texas",32.73184758579587,-96.61540217
Beach Sheet Metal,industrial,25256.067678577456,"Dallas County, Texas",32.77309358,-96.56937916
Lineage Logistics,industrial,406397.6243857088,"Dallas County, Texas",32.77429670433593,-96.56718168
Dominion Plaza West,office,21639.48108884737,"Dallas County, Texas",32.986710207618955,-96.8022651
,commercial,20588.89847586618,"Dallas County, Texas",32.98419790989121,-96.80271507
,commercial,45323.68981151086,"Dallas County, Texas",32.98346402288279,-96.80076745
,industrial,393524.69966280146,"Dallas County, Texas",32.790952058190506,-97.01328711
,commercial,31051.318024671033,"Dallas County, Texas",32.938881601075394,-96.76618221
El Rancho,retail,65064.54540729825,"Dallas County, Texas",32.94224838124107,-96.77110791
,commercial,26577.34660347287,"Dallas County, Texas",32.94299291655869,-96.77091519
,industrial,706763.1313919777,"Dallas County, Texas",32.85354547047549,-97.0242277
,industrial,1100518.6854923095,"Dallas County, Texas",32.85058304690646,-97.02611577
,industrial,1521358.2698423096,"Dallas County, Texas",32.84386725,-97.02666215
,retail,23777.75332688972,"Dallas County, Texas",32.745071706816994,-96.58440428
,industrial,33853.12922520936,"Dallas County, Texas",32.775329525084985,-96.64898021
,industrial,66787.95001662365,"Dallas County, Texas",32.77631735000001,-96.64896375
,commercial,27721.59207485849,"Dallas County, Texas",32.97008396708657,-96.60287657
,industrial,73882.06869075587,"Dallas County, Texas",32.874789416707294,-96.88515611
,warehouse,67880.36722417301,"Dallas County, Texas",32.87432150000001,-96.8853113
,retail,35322.03659595092,"Dallas County, Texas",32.93355115514022,-96.82065021
,retail,29015.53660402804,"Dallas County, Texas",32.93457956947195,-96.82071634
,industrial,216479.33153151043,"Dallas County, Texas",32.75990675026018,-96.94570171
,industrial,198368.63399258524,"Dallas County, Texas",32.75729963944105,-96.94417478
,industrial,634308.6234684119,"Dallas County, Texas",32.75699973632871,-96.95282285
Ferrara Candy Company,industrial,1052676.4745550023,"Dallas County, Texas",32.7555193,-96.94856095
Amazon STX2,warehouse,235670.7869499189,"Dallas County, Texas",32.94344879104108,-96.90981777
,commercial,129138.17844979397,"Dallas County, Texas",32.64044278311342,-96.81189509
,retail,29656.955149105364,"Dallas County, Texas",32.63344063827412,-96.90175629
,warehouse,30135.04500603836,"Dallas County, Texas",32.63019508535941,-96.90552134
,commercial,20522.999033364787,"Dallas County, Texas",32.6359825,-96.89950895
,retail,40637.514522604375,"Dallas County, Texas",32.60149534513211,-96.93720644
,commercial,54457.109681491755,"Dallas County, Texas",32.60022340503607,-96.93741193
,retail,33186.53315808653,"Dallas County, Texas",32.60199680919048,-96.93712981
,retail,175821.6657,"Dallas County, Texas",32.60294230756818,-96.93732898
,retail,21695.29763147775,"Dallas County, Texas",32.59789329441789,-96.93914488
,retail,23460.802259591295,"Dallas County, Texas",32.80314175638576,-96.79053962
,office,28305.315249981984,"Dallas County, Texas",32.87543423038981,-96.94488225
,office,64945.12839902053,"Dallas County, Texas",32.86178723237736,-96.76866757
,retail,44433.16954461424,"Dallas County, Texas",32.90828676230055,-96.80188131
,retail,32095.617596216285,"Dallas County, Texas",32.90751882634894,-96.8024141
,industrial,55886.94033390963,"Dallas County, Texas",32.84801878540666,-96.86976846
,industrial,48881.79933274635,"Dallas County, Texas",32.84851168333325,-96.8703369
,warehouse,78118.88062245883,"Dallas County, Texas",32.93502514704601,-96.82814023
,office,30451.95259277611,"Dallas County, Texas",32.94147064468423,-96.82363894
Tom Thumb,retail,28888.18292274485,"Dallas County, Texas",32.88895956160647,-96.7719327
,retail,37815.75703501733,"Dallas County, Texas",32.88967097139161,-96.77184625
,retail,26371.394559043532,"Dallas County, Texas",32.896079374891606,-96.87193381
,retail,44434.74186944636,"Dallas County, Texas",32.897432821353334,-96.87194452
,commercial,34415.46644881959,"Dallas County, Texas",32.83540391009961,-96.75153354
,retail,21681.579265352044,"Dallas County, Texas",32.85576650391572,-96.74970406
,commercial,20493.034453345615,"Dallas County, Texas",32.78670670023847,-96.8206526
,commercial,39153.59841341242,"Dallas County, Texas",32.78607545427364,-96.82078819
,commercial,24759.077191474855,"Dallas County, Texas",32.79004778686809,-96.81724805
,retail,39866.798359665016,"Dallas County, Texas",32.69529496944631,-97.02803975
,retail,48964.96008008979,"Dallas County, Texas",32.659350809171066,-97.02653199
,commercial,179490.36622662784,"Dallas County, Texas",32.69685479,-96.91431445
,retail,29039.45343359019,"Dallas County, Texas",32.75047430473309,-96.87514601
,warehouse,40789.314142069976,"Dallas County, Texas",32.77733847034612,-96.87828513
,retail,23369.76313973315,"Dallas County, Texas",32.83059962521771,-96.94354449
,industrial,100270.99122486675,"Dallas County, Texas",32.77414404803642,-96.99545836
,industrial,715290.6214575474,"Dallas County, Texas",32.77059405,-96.9977031
Quaker Oats Dallas DC,warehouse,514991.50461476087,"Dallas County, Texas",32.757529324135845,-96.9001795
,commercial,26712.815799456843,"Dallas County, Texas",32.78569738920869,-96.81409581
Ross,retail,30876.566289043192,"Dallas County, Texas",32.910856349035974,-96.85444852
,warehouse,118580.14298079614,"Dallas County, Texas",32.90908342963735,-96.9101904
,industrial,298759.31051554426,"Dallas County, Texas",32.94936122986016,-96.92828352
,industrial,206464.4376705544,"Dallas County, Texas",32.9490831,-96.9206373
,industrial,36474.48970997824,"Dallas County, Texas",32.93813849676673,-96.92705673
,industrial,65376.33412333312,"Dallas County, Texas",32.9457425,-96.92610405
,industrial,40042.37395969722,"Dallas County, Texas",32.980188228470695,-97.0162895
